nombre,artista,reproducciones,url,imagen_url
Mystical Magical,Benson Boone,3861475,https://www.last.fm/music/Benson+Boone/_/Mystical+Magical,https://lastfm.freetls.fastly.net/i/u/300x300/b730d4e00f5bdc52460826fb0842d737.png
What I Got,Sublime,9941319,https://www.last.fm/music/Sublime/_/What+I+Got,https://lastfm.freetls.fastly.net/i/u/300x300/0e9c12d7f8a7319ec103b73a87f889d7.png
Runaway,Linkin Park,9906668,https://www.last.fm/music/Linkin+Park/_/Runaway,https://lastfm.freetls.fastly.net/i/u/300x300/c21b3923a4d3ff5629996f3f8e178140.png
Vai Dar Caô,Anitta,389674,https://www.last.fm/music/Anitta/_/Vai+Dar+Ca%C3%B4,https://lastfm.freetls.fastly.net/i/u/300x300/b3f4a79478374352968457721303b927.png
Carry on Wayward Son,Kansas,10347020,https://www.last.fm/music/Kansas/_/Carry+on+Wayward+Son,https://lastfm.freetls.fastly.net/i/u/300x300/9e79436113d34068a0da6b379f766c4f.png
Beautiful,Snoop Dogg,3573999,https://www.last.fm/music/Snoop+Dogg/_/Beautiful,https://lastfm.freetls.fastly.net/i/u/300x300/0954f0f19c0f7b0757ae3b123451624e.png
Never Let Go,LNGSHOT,1536464,https://www.last.fm/music/LNGSHOT/_/Never+Let+Go,https://lastfm.freetls.fastly.net/i/u/300x300/7426e6c8d0ddd7788a1618ea284ab760.png
Bubble Gum,NewJeans,7689927,https://www.last.fm/music/NewJeans/_/Bubble+Gum,https://lastfm.freetls.fastly.net/i/u/300x300/1cd4bd9756bbad93661cb4d7d646c42b.png
Over the Moon,The Marías,7425784,https://www.last.fm/music/The+Mar%C3%ADas/_/Over+the+Moon,https://lastfm.freetls.fastly.net/i/u/300x300/f614e630ea35705d9b698fa22c4a638f.png
Shot Glass of Tears,Jung Kook,15550088,https://www.last.fm/music/Jung+Kook/_/Shot+Glass+of+Tears,https://lastfm.freetls.fastly.net/i/u/300x300/af7bea2e00fcd9a384e4a5e040896954.png
Tainted Love,Soft Cell,14712521,https://www.last.fm/music/Soft+Cell/_/Tainted+Love,https://lastfm.freetls.fastly.net/i/u/300x300/5bb26545a8a51c3a70bb6ce7a80a0b7c.png
Sweet but Psycho,Ava Max,9367396,https://www.last.fm/music/Ava+Max/_/Sweet+but+Psycho,https://lastfm.freetls.fastly.net/i/u/300x300/219cb2cf0b42ca0c88d9a01eea0c755d.png
California,beabadoobee,4948601,https://www.last.fm/music/beabadoobee/_/California,https://lastfm.freetls.fastly.net/i/u/300x300/4ca82f805a57a1214cbc94621138f513.png
I Had Some Help (feat. Morgan Wallen),Post Malone,7653615,https://www.last.fm/music/Post+Malone/_/I+Had+Some+Help+(feat.+Morgan+Wallen),https://lastfm.freetls.fastly.net/i/u/300x300/d8ed0d12c4409b35557d53d156ad0fa8.png
True romance,PinkPantheress,4314736,https://www.last.fm/music/PinkPantheress/_/True+romance,https://lastfm.freetls.fastly.net/i/u/300x300/b79303ba1f38280ef89c9a968f19d754.png
Props & Mayhem,Pierce the Veil,4888085,https://www.last.fm/music/Pierce+the+Veil/_/Props+&+Mayhem,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.png
Hesitating,Malcolm Todd,1908575,https://www.last.fm/music/Malcolm+Todd/_/Hesitating,https://lastfm.freetls.fastly.net/i/u/300x300/9326f90d47771d0262766deb6128fce8.png
Mama,My Chemical Romance,12120177,https://www.last.fm/music/My+Chemical+Romance/_/Mama,https://lastfm.freetls.fastly.net/i/u/300x300/7675defb2787ce67cd030081eb8ff77c.png
Just Wanna Rock,Lil Uzi Vert,13321545,https://www.last.fm/music/Lil+Uzi+Vert/_/Just+Wanna+Rock,https://lastfm.freetls.fastly.net/i/u/300x300/9912073066ac1115988aa65023dbc6b6.png
Mardy Bum,Arctic Monkeys,20502372,https://www.last.fm/music/Arctic+Monkeys/_/Mardy+Bum,https://lastfm.freetls.fastly.net/i/u/300x300/dd7a29bece21e078dd3e602d9d8f8fd3.png
"Snooze (feat. Ryuichi Sakamoto, Woosung of The Rose)",Agust D,10609721,"https://www.last.fm/music/Agust+D/_/Snooze+(feat.+Ryuichi+Sakamoto,+Woosung+of+The+Rose)",https://lastfm.freetls.fastly.net/i/u/300x300/ea11c83982620fd87710441b21d12fe3.png
D-Day,Agust D,17804664,https://www.last.fm/music/Agust+D/_/D-Day,https://lastfm.freetls.fastly.net/i/u/300x300/ea11c83982620fd87710441b21d12fe3.png
What's Up?,4 Non Blondes,7699785,https://www.last.fm/music/4+Non+Blondes/_/What%27s+Up%3F,https://lastfm.freetls.fastly.net/i/u/300x300/0c8f5bd7493944fac417e09fa2673f4d.png
From the Inside,Linkin Park,11096855,https://www.last.fm/music/Linkin+Park/_/From+the+Inside,https://lastfm.freetls.fastly.net/i/u/300x300/fee069a98672ac3719f6c766ff6f0f9c.png
My You,Jung Kook,12494453,https://www.last.fm/music/Jung+Kook/_/My+You,https://lastfm.freetls.fastly.net/i/u/300x300/744992f09260c3d4171dd5c402d078c8.png
After Party,Don Toliver,9817635,https://www.last.fm/music/Don+Toliver/_/After+Party,https://lastfm.freetls.fastly.net/i/u/300x300/778e527ba305e1d65d002df7ac9b7fa5.png
How to Be a Heartbreaker,Marina,7769375,https://www.last.fm/music/Marina/_/How+to+Be+a+Heartbreaker,https://lastfm.freetls.fastly.net/i/u/300x300/4230048fd652035ca41d991a5e5f49ff.png
Massive,Drake,5211070,https://www.last.fm/music/Drake/_/Massive,https://lastfm.freetls.fastly.net/i/u/300x300/4b3dd886c386b3a667a6993128485c07.png
"Purple Rain - 7"" Single Edit; 2017 Remaster",Prince,738422,https://www.last.fm/music/Prince/_/Purple+Rain+-+7%22+Single+Edit;+2017+Remaster,
A Sky Full of Stars,Coldplay,12638720,https://www.last.fm/music/Coldplay/_/A+Sky+Full+of+Stars,https://lastfm.freetls.fastly.net/i/u/300x300/b7be747d414943fdc3f4de682eac3c7c.png
Old Man,Neil Young,5088231,https://www.last.fm/music/Neil+Young/_/Old+Man,https://lastfm.freetls.fastly.net/i/u/300x300/c9aa95277ed1507e7b214157f3bc4873.png
There She Goes,The La's,9706904,https://www.last.fm/music/The+La%27s/_/There+She+Goes,https://lastfm.freetls.fastly.net/i/u/300x300/a281e60486b0ba6eb110c5e0be2d0709.png
Paradise,BTS,13366883,https://www.last.fm/music/BTS/_/Paradise,https://lastfm.freetls.fastly.net/i/u/300x300/bb5eaff922351139711aad37a865d951.png
Mr. Eclectic,Laufey,1893108,https://www.last.fm/music/Laufey/_/Mr.+Eclectic,https://lastfm.freetls.fastly.net/i/u/300x300/047e821da2e8d0fb86b61398c9568d99.png
Best Song Ever,One Direction,8165052,https://www.last.fm/music/One+Direction/_/Best+Song+Ever,https://lastfm.freetls.fastly.net/i/u/300x300/8fdb593fa19d913d60538867637525fd.png
People Watching,Conan Gray,14007956,https://www.last.fm/music/Conan+Gray/_/People+Watching,https://lastfm.freetls.fastly.net/i/u/300x300/c427e3b6e3b9ecc8e9f4d48f57e1c162.png
LA MuDANZA,Bad Bunny,3558126,https://www.last.fm/music/Bad+Bunny/_/LA+MuDANZA,
Girl's Girl,Zara Larsson,1545090,https://www.last.fm/music/Zara+Larsson/_/Girl%27s+Girl,https://lastfm.freetls.fastly.net/i/u/300x300/08c11138d1f44d194706ff01c7ee0f6a.png
Brought the Heat Back,ENHYPEN,7343056,https://www.last.fm/music/ENHYPEN/_/Brought+the+Heat+Back,https://lastfm.freetls.fastly.net/i/u/300x300/de68b00399f66dde21030acf8f1d9786.png
The Bolter,Taylor Swift,9845027,https://www.last.fm/music/Taylor+Swift/_/The+Bolter,https://lastfm.freetls.fastly.net/i/u/300x300/d33d9cb255ce8ec0ec5e9793a7341878.png
Love Me Different,Hayley Williams,1729921,https://www.last.fm/music/Hayley+Williams/_/Love+Me+Different,https://lastfm.freetls.fastly.net/i/u/300x300/7b95f236a62c294fd4a507b297ced45c.png
Hot Dog,Limp Bizkit,5717557,https://www.last.fm/music/Limp+Bizkit/_/Hot+Dog,https://lastfm.freetls.fastly.net/i/u/300x300/9939a159279a21306d8d48a8562a5207.png
Dark Beach,PASTEL GHOST,9536883,https://www.last.fm/music/PASTEL+GHOST/_/Dark+Beach,https://lastfm.freetls.fastly.net/i/u/300x300/1dc65900838671380545198cc03d653e.png
I Hate It Here,Taylor Swift,10246624,https://www.last.fm/music/Taylor+Swift/_/I+Hate+It+Here,https://lastfm.freetls.fastly.net/i/u/300x300/d33d9cb255ce8ec0ec5e9793a7341878.png
Woods,Mac Miller,6841231,https://www.last.fm/music/Mac+Miller/_/Woods,https://lastfm.freetls.fastly.net/i/u/300x300/1fd5bc5de116097cb008d0b09576d216.png
Daylight,David Kushner,10004616,https://www.last.fm/music/David+Kushner/_/Daylight,https://lastfm.freetls.fastly.net/i/u/300x300/68f2a0d5ac9b44e091f3834cce5a9171.png
Brain Damage,Pink Floyd,11665990,https://www.last.fm/music/Pink+Floyd/_/Brain+Damage,https://lastfm.freetls.fastly.net/i/u/300x300/d4bdd038cacbec705e269edb0fd38419.png
U Weren't Here I Really Miss You,Cult Member,4484315,https://www.last.fm/music/Cult+Member/_/U+Weren%27t+Here+I+Really+Miss+You,https://lastfm.freetls.fastly.net/i/u/300x300/20ef426fae5439fed70a71a9fc2be7e4.png
Out of the Woods (Taylor's Version),Taylor Swift,9656486,https://www.last.fm/music/Taylor+Swift/_/Out+of+the+Woods+(Taylor%27s+Version),https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.png
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,8612355,https://www.last.fm/music/Zach+Bryan/_/I+Remember+Everything+(feat.+Kacey+Musgraves),https://lastfm.freetls.fastly.net/i/u/300x300/18ee0dffd7ecbeb2191c9c882ca1abed.png
Things to Do,Alex G,7620323,https://www.last.fm/music/Alex+G/_/Things+to+Do,https://lastfm.freetls.fastly.net/i/u/300x300/03337c9410154aa74af1e6b23bafa085.png
bubble gum,Clairo,14035733,https://www.last.fm/music/Clairo/_/bubble+gum,https://lastfm.freetls.fastly.net/i/u/300x300/9bdd17e2c5bd507af0dde83693797d94.png
When the Sun Goes Down,Arctic Monkeys,20178790,https://www.last.fm/music/Arctic+Monkeys/_/When+the+Sun+Goes+Down,https://lastfm.freetls.fastly.net/i/u/300x300/dd7a29bece21e078dd3e602d9d8f8fd3.png
5,Dean Blunt,3089999,https://www.last.fm/music/Dean+Blunt/_/5,
Graceland Too,Phoebe Bridgers,13093368,https://www.last.fm/music/Phoebe+Bridgers/_/Graceland+Too,https://lastfm.freetls.fastly.net/i/u/300x300/dfc171bd8743909aa298c1dab9bfaafd.png
Face to Face,Daft Punk,8550278,https://www.last.fm/music/Daft+Punk/_/Face+to+Face,https://lastfm.freetls.fastly.net/i/u/300x300/1340e9e1082cf0dc748583b7eefce6d5.png
Reelin' In The Years,Steely Dan,5251334,https://www.last.fm/music/Steely+Dan/_/Reelin%27+In+The+Years,https://lastfm.freetls.fastly.net/i/u/300x300/d2550608de7d41d2c18bcd9f0db1bc00.png
Rosyln,Bon Iver,11012910,https://www.last.fm/music/Bon+Iver/_/Rosyln,https://lastfm.freetls.fastly.net/i/u/300x300/490ee3e6862c4b86cb3c39601a8f2de7.png
Voyager,Daft Punk,7925441,https://www.last.fm/music/Daft+Punk/_/Voyager,https://lastfm.freetls.fastly.net/i/u/300x300/1340e9e1082cf0dc748583b7eefce6d5.png
Hot in Herre,Nelly,5905711,https://www.last.fm/music/Nelly/_/Hot+in+Herre,https://lastfm.freetls.fastly.net/i/u/300x300/c124be150062824adfb4dc01b5b7a336.png
R.E.M,Ariana Grande,8080022,https://www.last.fm/music/Ariana+Grande/_/R.E.M,https://lastfm.freetls.fastly.net/i/u/300x300/24e60003699664ff63374767448c7b12.png
Brooklyn Bridge to Chorus,The Strokes,5767297,https://www.last.fm/music/The+Strokes/_/Brooklyn+Bridge+to+Chorus,https://lastfm.freetls.fastly.net/i/u/300x300/576554c542da76c08f0e80c129afcb0e.png
Mastermind,Taylor Swift,19166897,https://www.last.fm/music/Taylor+Swift/_/Mastermind,https://lastfm.freetls.fastly.net/i/u/300x300/cbfa0b1b932a94bb930302e3b2d18b75.png
I Need Your Love (feat. Ellie Goulding),Calvin Harris,4037130,https://www.last.fm/music/Calvin+Harris/_/I+Need+Your+Love+(feat.+Ellie+Goulding),https://lastfm.freetls.fastly.net/i/u/300x300/ceb169e78855dbf1203c115dfb4aacfb.png
Blurry,Puddle of Mudd,6614773,https://www.last.fm/music/Puddle+of+Mudd/_/Blurry,https://lastfm.freetls.fastly.net/i/u/300x300/e371ad3ddc154899c821bc86716d1346.png
Be My Lover,La Bouche,4613561,https://www.last.fm/music/La+Bouche/_/Be+My+Lover,https://lastfm.freetls.fastly.net/i/u/300x300/dd41364105eb604115b4856c3aa2a51b.png
Do I Dare,Conan Gray,273775,https://www.last.fm/music/Conan+Gray/_/Do+I+Dare,https://lastfm.freetls.fastly.net/i/u/300x300/16999bd4e6a644739c118493e62c6c02.png
Falling Apart,Slow Pulp,5812282,https://www.last.fm/music/Slow+Pulp/_/Falling+Apart,https://lastfm.freetls.fastly.net/i/u/300x300/2cb118d4f1baeed340facad6386eac20.png
Fancy,Iggy Azalea,7876019,https://www.last.fm/music/Iggy+Azalea/_/Fancy,https://lastfm.freetls.fastly.net/i/u/300x300/9ab414cbe7e0a56a0aaed890c54d565b.png
Take It Easy - 2013 Remaster,Eagles,4799379,https://www.last.fm/music/Eagles/_/Take+It+Easy+-+2013+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/6a643851cadb0d21781728adc1168f67.png
Us and Them,Pink Floyd,11542679,https://www.last.fm/music/Pink+Floyd/_/Us+and+Them,https://lastfm.freetls.fastly.net/i/u/300x300/d4bdd038cacbec705e269edb0fd38419.png
RIP,Lucki,4654973,https://www.last.fm/music/Lucki/_/RIP,https://lastfm.freetls.fastly.net/i/u/300x300/04522fb6cf43eda8c287b2052529a1a9.png
This Side of Paradise,Coyote Theory,9209213,https://www.last.fm/music/Coyote+Theory/_/This+Side+of+Paradise,https://lastfm.freetls.fastly.net/i/u/300x300/1e350f3b803b4f96ae81996c1eccba84.png
Hell on Me,Kacey Musgraves,83018,https://www.last.fm/music/Kacey+Musgraves/_/Hell+on+Me,https://lastfm.freetls.fastly.net/i/u/300x300/8bc47b25cf28df0fd4a2e2a0027a9772.png
Playing God,Paramore,9697825,https://www.last.fm/music/Paramore/_/Playing+God,https://lastfm.freetls.fastly.net/i/u/300x300/8935ea2d777c8f2f5f3c7a8f521ea9fb.png
Come Over,LE SSERAFIM,4617137,https://www.last.fm/music/LE+SSERAFIM/_/Come+Over,https://lastfm.freetls.fastly.net/i/u/300x300/6f096ba602794803e54630444e92c605.png
Gorgeous,Kanye West,10843704,https://www.last.fm/music/Kanye+West/_/Gorgeous,https://lastfm.freetls.fastly.net/i/u/300x300/8a071c4b073625018de5f0ac58727511.png
My Way,Frank Sinatra,7879223,https://www.last.fm/music/Frank+Sinatra/_/My+Way,https://lastfm.freetls.fastly.net/i/u/300x300/4ec93badf3d04e34bce4b6890bcb25b3.png
girl i’ve always been,Olivia Rodrigo,4625227,https://www.last.fm/music/Olivia+Rodrigo/_/girl+i%E2%80%99ve+always+been,https://lastfm.freetls.fastly.net/i/u/300x300/b266469599e06ea2ab8ae33342795fd4.png
P.I.M.P.,50 Cent,6968206,https://www.last.fm/music/50+Cent/_/P.I.M.P.,https://lastfm.freetls.fastly.net/i/u/300x300/0df88df2ca9e67709d7a73a3553db7a1.png
Engine No. 9,Deftones,5529738,https://www.last.fm/music/Deftones/_/Engine+No.+9,https://lastfm.freetls.fastly.net/i/u/300x300/427d2fbcb37e4f27cfe2f5547eb4d00d.png
Rich Nigga Shit (feat. Young Thug),21 Savage,10664623,https://www.last.fm/music/21+Savage/_/Rich+Nigga+Shit+(feat.+Young+Thug),
King,Olly Alexander (Years & Years),2970430,https://www.last.fm/music/Olly+Alexander+(Years+&+Years)/_/King,https://lastfm.freetls.fastly.net/i/u/300x300/a8cebbb3b9ea775a779b3adde7126542.png
idea 1,Kelela,372016,https://www.last.fm/music/Kelela/_/idea+1,https://lastfm.freetls.fastly.net/i/u/300x300/8b80a377e9d062c0507fccc7aaaf0ef5.png
Carry The Weight,Halsey,100793,https://www.last.fm/music/Halsey/_/Carry+The+Weight,https://lastfm.freetls.fastly.net/i/u/300x300/ff3cffea773f3b6f7d5f2708ea706de3.png
Love Again,Dua Lipa,11697541,https://www.last.fm/music/Dua+Lipa/_/Love+Again,https://lastfm.freetls.fastly.net/i/u/300x300/a6de52bbe0a504c0dc8d75dad1d14d42.png
Backseat Freestyle,Kendrick Lamar,13814532,https://www.last.fm/music/Kendrick+Lamar/_/Backseat+Freestyle,https://lastfm.freetls.fastly.net/i/u/300x300/48628c6af67db437b0b9ff156b2c1085.png
AMYGDALA,Agust D,17616681,https://www.last.fm/music/Agust+D/_/AMYGDALA,https://lastfm.freetls.fastly.net/i/u/300x300/0b752d5cb9481ff4ab9f79aa2665ec04.png
Strategy (from the Netflix film KPop Demon Hunters),TWICE,2517199,https://www.last.fm/music/TWICE/_/Strategy+(from+the+Netflix+film+KPop+Demon+Hunters),
THE DEATH OF PEACE OF MIND,Bad Omens,8000750,https://www.last.fm/music/Bad+Omens/_/THE+DEATH+OF+PEACE+OF+MIND,https://lastfm.freetls.fastly.net/i/u/300x300/31247a4412911ac3e8502777d456a5c7.png
CUFF IT,Beyoncé,16759784,https://www.last.fm/music/Beyonc%C3%A9/_/CUFF+IT,https://lastfm.freetls.fastly.net/i/u/300x300/918cdcd71b15f7ce542497d9d53e3ee7.png
My Way,Calvin Harris,4854146,https://www.last.fm/music/Calvin+Harris/_/My+Way,https://lastfm.freetls.fastly.net/i/u/300x300/3becc2be31bb0bc3a6dedc321d5d7a7c.png
Blessed,Daniel Caesar,4576635,https://www.last.fm/music/Daniel+Caesar/_/Blessed,https://lastfm.freetls.fastly.net/i/u/300x300/1c892b22c3a14addc25f13a0abb5f1fe.png
Promise,Jimin,10747727,https://www.last.fm/music/Jimin/_/Promise,https://lastfm.freetls.fastly.net/i/u/300x300/b4fdbbd44c5a565831d9b28c4f6e87ef.png
MORE,j-hope,91798198,https://www.last.fm/music/j-hope/_/MORE,https://lastfm.freetls.fastly.net/i/u/300x300/70ff23ed846e3e4a14717863e71ba8dc.png
Hell of a Life,Kanye West,8935800,https://www.last.fm/music/Kanye+West/_/Hell+of+a+Life,https://lastfm.freetls.fastly.net/i/u/300x300/8a071c4b073625018de5f0ac58727511.png
I Ain't Worried,OneRepublic,9756433,https://www.last.fm/music/OneRepublic/_/I+Ain%27t+Worried,https://lastfm.freetls.fastly.net/i/u/300x300/09eab45aca0777f411e6d07c4ceb5f9f.png
Crying Lightning,Arctic Monkeys,16076095,https://www.last.fm/music/Arctic+Monkeys/_/Crying+Lightning,https://lastfm.freetls.fastly.net/i/u/300x300/70163676ea2e4c44959c3af0f71b30d8.png
Sorry,Madonna,6994757,https://www.last.fm/music/Madonna/_/Sorry,https://lastfm.freetls.fastly.net/i/u/300x300/940351f3cd3404d81c6dfe62ffb55c6c.png
Hold On Tight,aespa,9245843,https://www.last.fm/music/aespa/_/Hold+On+Tight,https://lastfm.freetls.fastly.net/i/u/300x300/29051e14d6e1102634f09be0e1850683.png
Black Sheep,Metric,6591990,https://www.last.fm/music/Metric/_/Black+Sheep,https://lastfm.freetls.fastly.net/i/u/300x300/6497c89b5ba34ce7cc58eeba600c9aeb.png
Fetish (feat. Gucci Mane),Selena Gomez,9288781,https://www.last.fm/music/Selena+Gomez/_/Fetish+(feat.+Gucci+Mane),https://lastfm.freetls.fastly.net/i/u/300x300/1b2acd9a5df76d2d700aa0504214cdb9.png
Neon Kitchen,Devon Hendryx,2710606,https://www.last.fm/music/Devon+Hendryx/_/Neon+Kitchen,
Dramatic Girl (feat. Che Ecru),Baby Keem,1271483,https://www.last.fm/music/Baby+Keem/_/Dramatic+Girl+(feat.+Che+Ecru),https://lastfm.freetls.fastly.net/i/u/300x300/355bd805b2ce1f25408fa8ccf0eca9a9.png
Burn,Ellie Goulding,9457482,https://www.last.fm/music/Ellie+Goulding/_/Burn,https://lastfm.freetls.fastly.net/i/u/300x300/0ade8377d6e5a0c7beb5b886062331ed.png
Gimme Shelter,The Rolling Stones,12797858,https://www.last.fm/music/The+Rolling+Stones/_/Gimme+Shelter,https://lastfm.freetls.fastly.net/i/u/300x300/4c38103f05b36d8c042b389a33ab0011.png
wish you were gay,Billie Eilish,12097806,https://www.last.fm/music/Billie+Eilish/_/wish+you+were+gay,https://lastfm.freetls.fastly.net/i/u/300x300/c2652de4809e5b4349565518b34b85ca.png
Fly Away,Lenny Kravitz,7261267,https://www.last.fm/music/Lenny+Kravitz/_/Fly+Away,https://lastfm.freetls.fastly.net/i/u/300x300/84e708c86f0b4847a8e80e0e13494944.png
Exchange,Bryson Tiller,9569531,https://www.last.fm/music/Bryson+Tiller/_/Exchange,https://lastfm.freetls.fastly.net/i/u/300x300/7ab4f78932981481228761257599d1da.png
NOBODY'S GIRL,Tate McRae,2825863,https://www.last.fm/music/Tate+McRae/_/NOBODY%27S+GIRL,https://lastfm.freetls.fastly.net/i/u/300x300/8fd68c214ef1abdad6820792c6b1f1f8.png
All Night,Beyoncé,6242569,https://www.last.fm/music/Beyonc%C3%A9/_/All+Night,https://lastfm.freetls.fastly.net/i/u/300x300/75f530eee071e248abc5f72d4da59721.png
Butterflies,Michael Jackson,1935088,https://www.last.fm/music/Michael+Jackson/_/Butterflies,https://lastfm.freetls.fastly.net/i/u/300x300/f1ff579fcb17d6c760104e85e08769f4.png
Love on Top,Beyoncé,9952276,https://www.last.fm/music/Beyonc%C3%A9/_/Love+on+Top,https://lastfm.freetls.fastly.net/i/u/300x300/fd0acc299b94c6f067c6bac375909b9f.png
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,6516793,https://www.last.fm/music/DJ+Khaled/_/Wild+Thoughts+(feat.+Rihanna+&+Bryson+Tiller),https://lastfm.freetls.fastly.net/i/u/300x300/5b3c0d8b5adabbbc89586f843862678b.png
How Bad Do U Want Me,Lady Gaga,8204860,https://www.last.fm/music/Lady+Gaga/_/How+Bad+Do+U+Want+Me,https://lastfm.freetls.fastly.net/i/u/300x300/49b8e2ed4d250fd2923ae56a44f937c0.png
ilomilo,Billie Eilish,11243254,https://www.last.fm/music/Billie+Eilish/_/ilomilo,https://lastfm.freetls.fastly.net/i/u/300x300/edafb270dc575737987ec763dd681481.png
Strangers,Kenya Grace,10567266,https://www.last.fm/music/Kenya+Grace/_/Strangers,https://lastfm.freetls.fastly.net/i/u/300x300/793a913600993f435babc0c9e728ca20.png
Love Story,Taylor Swift,14421134,https://www.last.fm/music/Taylor+Swift/_/Love+Story,https://lastfm.freetls.fastly.net/i/u/300x300/acdd1489ea27beb10b07c58ffdb99a83.png
Rules,Doja Cat,12357273,https://www.last.fm/music/Doja+Cat/_/Rules,https://lastfm.freetls.fastly.net/i/u/300x300/e3dc5f7d89fe917f64b8393ed058099c.png
Shower,Becky G,5729992,https://www.last.fm/music/Becky+G/_/Shower,https://lastfm.freetls.fastly.net/i/u/300x300/3296af7b21e74214c26bab8130e76827.png
I'll Be There,The Jackson 5,1379313,https://www.last.fm/music/The+Jackson+5/_/I%27ll+Be+There,https://lastfm.freetls.fastly.net/i/u/300x300/a744edd586541e41276a96c59cf91fbb.png
Here I Am,The Hellp,1000101,https://www.last.fm/music/The+Hellp/_/Here+I+Am,https://lastfm.freetls.fastly.net/i/u/300x300/6f5c6a74d2f00d0979dde2e8b3cfa304.png
Nothing Else Matters - Remastered 2021,Metallica,1964629,https://www.last.fm/music/Metallica/_/Nothing+Else+Matters+-+Remastered+2021,
Cross Your Mind,Shelly,3025201,https://www.last.fm/music/Shelly/_/Cross+Your+Mind,https://lastfm.freetls.fastly.net/i/u/300x300/d110f296b9e97e61105b11164c73fdfb.png
Beetlebum - 2012 Remaster,Blur,4919650,https://www.last.fm/music/Blur/_/Beetlebum+-+2012+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/6865e24502f5bb474a9fd010a92b6ec0.png
The Place Where He Inserted The Blade,"Black Country, New Road",7565790,"https://www.last.fm/music/Black+Country,+New+Road/_/The+Place+Where+He+Inserted+The+Blade",https://lastfm.freetls.fastly.net/i/u/300x300/3332b3cee5de8598dbd080f8e2783f93.png
